0.996973 0.532892
0.969910 0.729470
0.990397 0.165912
0.941170 0.583003
0.922408 0.738261
0.922573 0.886913
0.907832 0.969735
0.906533 0.087085
0.942484 0.190527
0.889613 0.292933
0.890292 0.383519
0.923199 0.522325
0.854432 0.682897
0.860091 0.808889
0.873543 0.930258
0.452921 0.422746
0.798922 0.190111
0.854315 0.250732
0.921442 0.330980
0.835362 0.470543
0.585382 0.519569
0.774087 0.820942
0.778412 0.919165
0.635227 0.990974
0.824798 0.095008
0.783921 0.972759
0.675573 0.298839
0.747066 0.376867
0.762291 0.476100
0.795846 0.561788
0.702968 0.634252
0.575328 0.690026
0.615998 0.232949
0.716158 0.027164
0.676414 0.174165
0.590632 0.125549
0.334296 0.163968
0.566797 0.365745
0.579750 0.398228
0.753576 0.771983
0.674051 0.568509
0.665704 0.663968
0.635518 0.739069
0.561488 0.787621
0.633193 0.863086
0.538738 0.089158
0.499815 0.168792
0.145685 0.750732
0.503575 0.319902
0.364773 0.490974
0.511945 0.478173
0.461262 0.589158
0.500185 0.668792
0.547079 0.922746
0.496425 0.819902
0.433203 0.865745
0.488055 0.978173
0.424672 0.190026
0.438512 0.287621
0.366807 0.363086
0.201078 0.690111
0.414811 0.561557
0.409368 0.625549
0.384002 0.732949
0.689147 0.389474
0.420250 0.898228
0.414618 0.019569
0.325949 0.068509
0.246424 0.271983
0.225913 0.320942
0.216079 0.472759
0.283842 0.527164
0.323586 0.674165
0.324427 0.798839
0.252934 0.876867
0.310853 0.889474
0.058830 0.083003
0.297032 0.134252
0.364482 0.239069
0.126457 0.430258
0.221588 0.419165
0.175202 0.595008
0.009603 0.665912
0.110387 0.792933
0.164638 0.970543
0.204154 0.061788
0.145568 0.182897
0.139909 0.308889
0.092168 0.469735
0.093467 0.587085
0.057516 0.690527
0.078558 0.830980
0.109708 0.883519
0.076801 0.022325
0.585189 0.061557
0.077592 0.238261
0.077427 0.386913
0.003027 0.032892
0.030090 0.229470
0.237709 0.976100
0.985444 0.576286
0.980047 0.751701
0.825281 0.052633
0.977859 0.111106
0.979688 0.238123
0.850124 0.364363
0.542141 0.546063
0.925042 0.724158
0.959255 0.987896
0.929424 0.088196
0.429956 0.749294
0.855318 0.685541
0.870417 0.819677
0.772730 0.897885
0.809327 0.989586
0.908924 0.308134
0.868005 0.236552
0.797187 0.176765
0.809727 0.430116
0.883886 0.506813
0.887505 0.584245
0.730923 0.873451
0.764335 0.965914
0.925648 0.898997
0.643979 0.020873
0.693283 0.121032
0.762077 0.160688
0.719916 0.262483
0.718400 0.327888
0.676929 0.372783
0.711528 0.431335
0.680999 0.482019
0.797603 0.565836
0.675919 0.604382
0.681570 0.669959
0.823276 0.764653
0.717000 0.821327
0.602695 0.044140
0.562356 0.127100
0.545736 0.180675
0.570044 0.249294
0.535116 0.310543
0.962802 0.486639
0.176724 0.264653
0.571871 0.492379
0.507674 0.610265
0.595689 0.688499
0.688652 0.726546
0.540056 0.787808
0.556962 0.868509
0.533693 0.954748
0.492326 0.110265
0.404311 0.188499
0.459944 0.287808
0.443038 0.368509
0.466307 0.454748
0.397305 0.544140
0.437644 0.627100
0.454264 0.680675
0.464884 0.810543
0.487956 0.903624
0.428129 0.992379
0.457859 0.046063
0.283000 0.321327
0.512044 0.403624
0.227270 0.397885
0.235665 0.465914
0.356021 0.520873
0.306717 0.621032
0.237923 0.660688
0.281600 0.827888
0.280084 0.762483
0.323071 0.872783
0.288472 0.931335
0.319001 0.982019
0.190273 0.930116
0.324081 0.104382
0.318430 0.169959
0.311348 0.226546
0.269077 0.373451
0.190673 0.489586
0.174719 0.552633
0.202813 0.676765
0.149876 0.864363
0.131995 0.736552
0.116114 0.006813
0.112495 0.084245
0.144682 0.185541
0.129583 0.319677
0.074352 0.398997
0.070576 0.588196
0.091076 0.808134
0.202397 0.065836
0.074958 0.224158
0.040745 0.487896
0.022141 0.611106
0.020312 0.738123
0.037198 0.986639
0.019953 0.251701
0.014556 0.076286
0.761079 0.608455
0.983639 0.481815
0.996508 0.796896
0.719755 0.217403
0.940491 0.303785
0.962510 0.625194
0.877630 0.758307
0.925974 0.083029
0.962038 0.140526
0.848051 0.458432
0.915878 0.721418
0.964408 0.010739
0.932643 0.881751
0.897031 0.015063
0.856189 0.212114
0.883720 0.394162
0.238242 0.780979
0.762043 0.754585
0.789162 0.891933
0.775743 0.982863
0.825082 0.080566
0.663828 0.137196
0.761758 0.280979
0.037962 0.640526
0.799044 0.416604
0.418338 0.724192
0.824547 0.631196
0.659360 0.863110
0.697599 0.035350
0.528607 0.045434
0.751359 0.155700
0.798188 0.335183
0.601930 0.363477
0.706508 0.480077
0.805846 0.557254
0.740089 0.670741
0.850789 0.890504
0.482619 0.932182
0.622339 0.070461
0.517531 0.163544
0.581662 0.224192
0.550246 0.289783
0.629472 0.317421
0.517381 0.432182
0.501189 0.480774
0.471393 0.545434
0.574463 0.618190
0.545123 0.706578
0.627162 0.803929
0.714596 0.750831
0.398070 0.863477
0.498811 0.980774
0.425537 0.118190
0.454877 0.206578
0.372838 0.303929
0.519332 0.379969
0.475788 0.494300
0.377661 0.570461
0.482469 0.663544
0.449754 0.789783
0.480668 0.879969
0.645361 0.898500
0.524212 0.994300
0.285404 0.250831
0.340640 0.363110
0.354639 0.398500
0.302401 0.535350
0.336172 0.637196
0.280245 0.717403
0.370528 0.817421
0.037490 0.125194
0.342883 0.031751
0.238921 0.108455
0.210838 0.391933
0.224257 0.482863
0.174918 0.580566
0.248641 0.655700
0.657117 0.531751
0.201812 0.835183
0.200956 0.916604
0.194154 0.057254
0.175453 0.131196
0.237957 0.254585
0.149211 0.390504
0.074026 0.583029
0.143811 0.712114
0.293492 0.980077
0.151949 0.958432
0.259911 0.170741
0.122370 0.258307
0.102969 0.515063
0.935168 0.512321
0.059509 0.803785
0.116280 0.894162
0.064832 0.012321
0.084122 0.221418
0.067357 0.381751
0.035592 0.510739
0.016361 0.981815
0.003492 0.296896
0.961976 0.556869
0.965487 0.667701
0.976740 0.887229
0.964827 0.920361
0.966824 0.135184
0.693240 0.555053
0.963859 0.376043
0.883996 0.591610
0.859186 0.808696
0.908903 0.914413
0.907468 0.094418
0.861538 0.312897
0.911642 0.432604
0.598382 0.618293
0.797471 0.870826
0.762801 0.929778
0.849470 0.014731
0.746176 0.051807
0.769760 0.107443
0.794054 0.175659
0.833515 0.263550
0.800452 0.336890
0.756204 0.411217
0.270344 0.724342
0.774486 0.536129
0.664196 0.473829
0.781795 0.639547
0.886290 0.709446
0.615794 0.873284
0.638138 0.990417
0.684422 0.187948
0.638610 0.252563
0.848644 0.466276
0.737832 0.702950
0.848922 0.733377
0.589964 0.050583
0.595598 0.133633
0.729656 0.224342
0.591360 0.303631
0.584220 0.357363
0.619074 0.436014
0.554078 0.494885
0.404402 0.633633
0.556364 0.659186
0.568652 0.744525
0.550300 0.832996
0.415780 0.857363
0.467263 0.077875
0.443636 0.159186
0.431348 0.244525
0.449700 0.332996
0.485595 0.402999
0.532737 0.577875
0.205946 0.675659
0.603455 0.715619
0.408640 0.803631
0.514405 0.902999
0.445922 0.994885
0.396545 0.215619
0.288461 0.288586
0.384206 0.373284
0.361862 0.490417
0.410036 0.550583
0.391143 0.431725
0.361390 0.752563
0.711539 0.788586
0.380926 0.936014
0.335804 0.973829
0.401618 0.118293
0.953607 0.193178
0.237199 0.429778
0.140814 0.308696
0.253824 0.551807
0.150530 0.514731
0.315578 0.687948
0.608857 0.931725
0.199548 0.836890
0.243796 0.911217
0.225514 0.036129
0.306760 0.055053
0.218205 0.139547
0.262168 0.202950
0.202529 0.370826
0.046393 0.693178
0.166485 0.763550
0.151356 0.966276
0.113710 0.209446
0.091097 0.414413
0.092532 0.594418
0.138462 0.812897
